lat,lon
51.551195,-1.725756
51.438091,-0.197653
51.518368,-0.133876
52.052072,0.991851
55.870824,-2.095744
52.588315,-2.114778
52.512993,-1.478257
50.899119,-1.399367
52.576613,-1.167951
54.997828,-1.432501
54.279091,-0.410614
54.51167,-5.898489
50.778731,-2.974804
51.461231,-2.494097
52.0452,0.952812
51.465534,-0.149047
50.95898,0.205477
51.272472,1.341722
51.477525,-0.86847
51.53713,-3.376787
52.456484,-1.363048
51.776948,-1.485118
51.37873,-0.111913
54.440437,-0.808868
51.256975,0.371464
51.335322,-0.26244
57.098717,-2.789334
51.619335,-0.107476
52.054627,1.220384
52.274596,0.137005
52.518453,-1.927996
51.626988,0.038161
51.448201,-2.575202
50.352706,-3.593075
51.036132,-3.063097
55.836758,-4.20399
52.906154,-1.125251
53.45266,-2.235414
53.546139,-0.050306
51.207707,0.294868
51.571903,-1.154687
54.647785,-5.672054
50.758015,-2.009021
51.768776,-0.315354
53.067894,-2.130587
50.36889,-4.140105
51.011224,-4.189891
55.861872,-4.256392
55.868634,-4.241903
57.255144,-2.387167
53.360247,-3.015717
53.356983,-3.026292
52.14051,-4.091264
51.882966,-0.170474
51.672825,-4.703232
52.370682,-1.548659
51.347346,-0.794414
51.200976,0.057193
50.785861,-0.715281
51.205978,-2.654114
52.341799,-1.578794
51.506692,-2.580607
51.117177,-0.188479
53.838835,-1.732747
55.138975,-3.353648
51.382792,-0.191035
51.441879,0.234609
53.293243,-2.970243
53.497143,-2.330477
57.483719,-4.1438
50.887427,-0.329474
52.058683,-1.369448
55.955017,-4.767548
51.526859,-0.035958
51.532724,-0.060419
53.064844,-3.021869
50.92257,-1.309518
51.658767,-1.582334
52.081628,-2.66264
52.208163,0.118593
53.439357,-2.221205
53.843112,-2.203527
57.155381,-2.463286
53.447782,-2.630943
51.349264,-2.978085
53.35075,-0.999258
54.597275,-7.051507
52.010918,-0.725813
58.476394,-4.418642
0,0
53.480611,-2.104505
53.547938,-1.518596
50.796306,-1.090599
54.851106,-3.380515
50.853604,-0.231231
53.388864,-2.918526
51.585237,-0.329686
51.819668,-0.825579
50.799745,-1.107404
51.413186,-2.494254
53.791634,-1.866371
53.612521,-2.193527
54.897426,-1.417914
53.167119,-2.229
51.999571,-4.997638
53.312487,-2.359441
52.717892,-1.204957
52.498869,-2.091285
55.886228,-3.703334
51.517823,-0.139188
51.438387,0.133399
52.205791,0.129984
51.885952,0.884252
50.398543,-4.021088
54.978347,-1.489522
52.346468,1.428799
53.091155,-2.431566
50.846761,-1.398704
55.61696,-4.494768
51.149088,0.867552
53.38131,-2.947724
52.534673,0.846157
51.866277,0.147197
52.728531,-1.751914
51.697912,-0.912295
53.559936,-1.457034
51.462608,-1.051064
52.929973,-1.125132
51.37442,-0.346163
53.825709,-1.62114
53.496159,-2.279414
53.470309,-1.079428
54.496703,-7.696371
51.876828,-0.410732
53.103356,-1.255166
51.22698,1.39832
54.585156,-6.634361
51.473876,-0.207877
51.693048,-0.280172
51.309106,0.935051
53.313671,-3.825716
55.463994,-4.63291
52.237785,-0.881531
52.427321,-1.925526
55.850534,-3.21914
53.401832,-1.456263
52.611161,-2.06343
51.375716,-0.091863
50.255282,-5.046106
54.969098,-1.396963
52.263337,-0.752337
51.595793,-0.567058
53.962389,-0.983382
50.84687,-1.140099
51.528584,-2.475351
53.75425,-2.708372
50.979033,-1.910494
51.605512,0.223861
52.23288,0.996078
53.49654,-2.261054
53.493508,-1.281058
51.347725,1.420181
51.748196,-1.237773
52.413682,-1.775236
51.629995,-0.270392
52.362665,-1.475271
51.830486,-2.249926
52.047583,-0.828772
55.887585,-3.644552
51.370739,0.590654
52.045012,0.754967
53.535593,-1.116126
54.849393,-1.817894
53.41748,-2.171485
50.831933,-0.393683
50.997012,-3.255382
51.722248,-1.18766
52.640854,-2.444585
51.620306,0.303594
51.36016,-0.153111
53.104792,-2.022364
51.563989,0.064101
51.252697,-1.602886
53.780097,-1.069764
54.595801,-5.93046
52.817024,-2.074217
51.128556,-1.733993
53.461289,-2.292153
53.828384,-2.23577
52.227154,-0.901183
50.842375,-1.121064
53.5941,-2.212056
52.850481,-1.558937
53.789566,-2.66897
55.756774,-4.188175
51.517494,-0.330652
54.610533,-1.570122
52.018899,-0.7886
50.480341,-4.445749
53.148885,-1.168119
57.723981,-3.287042
51.171928,-0.164563
51.454351,-0.29824
51.583186,-2.977039
51.461565,-2.598214
54.597108,-5.947059
54.568211,-1.979551
51.514059,-0.139471
53.629778,-2.148951
53.259366,-1.453664
52.718901,-2.729924
52.954089,0.858656
51.246065,-1.111918
50.831998,-0.277206
53.412557,-2.29069
50.724627,-1.864185
51.579239,-0.181494
52.959917,-1.222127
55.932911,-4.739166
51.476994,-0.124235
52.455355,-2.076767
50.712099,-2.078398
51.394049,-1.244495
51.882413,-2.103553
50.609403,-1.959189
52.4307,1.177743
50.909569,-1.502834
53.755846,-2.707197
51.491251,0.119343
51.381795,0.118019
56.45994,-2.96941
55.471456,-2.552064
51.483465,-0.254583
51.57093,-0.271351
52.129532,-4.007411
52.255717,-0.906015
53.716279,-1.575408
53.127357,-2.372688
51.861978,-4.303977
52.495878,-1.911727
51.808027,-0.79843
52.542621,-1.885771
51.187782,0.892038
53.506351,-2.238184
51.990532,-0.923731
51.516189,-0.131472
50.75649,-1.56614
54.478152,-6.530629
51.592508,-0.291941
51.50856,-0.140877
51.949136,-0.276359
51.220119,-0.499427
52.582713,-1.837126
53.055429,-1.332947
55.948254,-4.31906
51.527698,-0.092782
51.363823,-0.186133
51.022347,-0.356441
51.409897,0.536839
52.612912,-1.194911
53.867751,-1.187312
51.905654,-2.08205
52.373718,-2.712496
53.747493,-3.017545
53.775036,-1.627149
51.564504,0.591337
53.50526,-2.10146
57.577243,-3.895544
50.966762,-3.976747
50.833512,-0.160799
53.167119,-2.229
51.461734,-0.131149
51.512108,-0.198811
53.235792,-0.538288
51.754017,-1.293991
55.638936,-4.810919
53.326131,-1.517356
50.401929,-4.176338
54.964198,-1.476157
54.659592,-1.229051
53.300027,-1.452695
51.372911,0.06811
52.191937,0.174211
51.509417,-0.08291
52.378147,-1.391
54.968291,-1.551083
50.681545,-3.23477
50.410679,-3.578907
55.041336,-1.754432
52.018495,-0.71563
53.369529,-1.491617
53.395733,-2.612803
53.469316,-2.244078
52.828728,1.473133
51.8721,0.576419
53.530272,-2.477386
52.021733,-0.77653
53.441809,-1.504801
51.470448,-0.380186
52.51048,-2.162033
53.34826,-1.363645
58.956907,-3.304454
53.781718,-3.027388
53.434459,-2.230256
53.332422,-1.338938
51.462972,-2.519465
55.94939,-3.208553
52.429084,-1.843634
55.786168,-4.269174
53.098447,-1.115805
54.887945,-1.520951
52.61934,-2.048021
53.732796,-1.655763
53.366115,-2.081937
51.551382,-0.16084
50.925195,-1.307929
52.983508,-1.319281
55.863894,-4.245066
53.0233,-2.995795
52.70725,-2.754284
52.662722,-1.145662
51.559275,0.220939
52.046014,-2.415325
52.931703,-1.449703
51.805799,-0.022812
51.384323,-2.362157
55.855653,-4.141454
51.402269,-0.758108
55.012109,-1.586872
53.587349,-2.249441
52.481503,-1.941087
51.744243,-1.228009
55.169156,-1.624827
52.247714,-0.811909
55.809758,-4.299769
56.387763,-3.440409
53.588492,-2.436861
50.736993,-1.964783
51.873246,-0.437354
52.944714,-1.181624
50.780453,0.264351
50.49637,-3.525488
53.387606,-1.479193
53.328229,-2.231364
50.745515,-1.999551
51.042478,-3.313541
52.183807,-0.879009
53.08781,-2.465724
53.536869,-2.382796
52.711377,1.409284
53.154588,-1.186926
53.208996,-0.116496
51.758781,0.502618
52.611513,0.520563
51.177988,-1.265312
53.344121,-1.390472
52.781546,-1.585856
52.563117,-0.239081
50.721923,-1.902399
51.448222,-0.191516
53.583276,-0.640332
53.511041,-1.410172
51.534071,-2.481305
55.901675,-3.162077
55.381858,-2.651161
52.632799,-1.125337
51.548822,0.023662
55.930598,-4.345397
51.222813,1.381325
50.523512,-4.996262
51.450962,-2.51327
53.354787,-2.735653
53.837907,-1.71747
51.876441,0.566235
52.048085,-0.83048
50.917332,-1.516337
52.975338,-1.168208
55.781499,-3.557097
52.551345,0.086927
53.373072,-2.875303
51.614089,0.524088
53.79782,-2.312752
54.601634,-5.964505
51.645636,-3.960619
52.561579,-1.973994
52.249907,-0.94231
53.408783,-2.192179
53.043671,-1.188432
51.365825,-0.308491
52.25732,-0.841277
52.411547,-0.719387
51.203333,-0.635324
51.481162,-0.610401
51.498044,-3.156835
51.489439,-2.61723
50.863685,-2.159532
53.535314,-2.05132
52.562319,-2.045864
51.362425,-0.078154
53.36751,-1.492408
51.430897,-2.541771
53.587925,-1.839305
51.555798,-0.178174
51.59505,-0.385171
51.560014,-0.057556
51.395891,0.175195
52.536791,-2.198575
52.72576,-1.375021
51.555804,-0.30203
51.51376,-0.141587
51.877775,0.547915
51.405932,-1.997349
50.841325,-0.714781
51.494795,-0.541546
51.533954,-0.248298
52.578611,-0.26423
53.389634,-2.606686
50.908072,-1.300189
56.641539,-2.885282
53.85665,-1.906754
51.396361,-0.048051
51.277037,-0.838936
52.978553,-0.014612
51.604495,-0.41376
50.917034,-3.501818
52.241665,-3.378457
51.350862,0.5915
53.421176,-2.255659
53.394312,-3.10011
53.96043,-1.092336
51.361493,0.538501
51.364177,-0.108978
51.498445,-0.198586
51.31721,-0.169704
51.759754,-0.010276
50.733105,-3.799153
52.99629,-2.157293
54.624167,-1.292634
51.45935,-0.042917
51.907856,-0.420642
52.061525,-1.327429
51.719318,-2.654578
54.891726,-2.98805
51.629034,0.296436
53.38541,-2.859784
51.264404,0.067435
52.709468,-1.512433
51.421618,-3.281611
54.696816,-6.598086
53.612914,-2.100524
54.660391,-3.373621
51.503958,0.284536
50.722918,-3.534223
51.879503,0.87435
51.647599,0.072464
56.646338,-2.874925
57.148293,-2.136445
53.426551,-3.069114
54.552511,-6.005319
54.156325,-3.16652
51.733331,0.925621
54.597296,-5.890088
51.059154,-2.749971
51.576105,-0.097279
51.483494,-0.061212
52.665714,-1.152878
50.722143,-2.292908
53.437113,-1.446661
50.862731,0.539106
55.896929,-4.231891
51.790532,-0.666698
57.505728,-1.786428
51.43157,0.392366
51.21989,-2.977588
52.68481,-1.803042
50.89961,-1.395051
54.010983,-1.468636
53.473005,-2.125216
51.855598,-1.427885
55.862466,-4.243034
50.364114,-4.096216
51.408137,-2.51463
51.538425,-0.103278
52.458368,-1.953716
51.334525,-0.47374
54.650099,-5.924787
51.79574,-0.072952
51.672493,-0.964994
51.279616,-0.84604
51.515404,-0.134084
51.420384,0.767242
51.50726,-0.20638
52.091916,-1.934535
52.468767,-2.045833
50.436485,-3.686151
53.378021,-2.856058
51.755581,-2.286049
53.525121,-2.407262
53.962453,-2.012325
51.647133,-0.433028
53.381795,-2.574102
53.272946,-2.926205
51.640496,-0.357905
51.102424,1.212266
51.439936,-0.105897
51.450699,0.036275
51.399985,-2.053842
50.876255,0.614972
51.580721,-0.013834
51.515988,-0.133498
54.896923,-2.93552
51.514937,-0.195644
51.363832,-0.123286
54.90938,-1.420284
51.574951,-0.343138
54.394824,-0.704867
51.515813,-0.164608
51.37749,-0.810419
51.530784,-0.13543
52.44803,-0.109074
54.433491,-7.657406
51.465736,-3.193634
52.109716,-2.329484
53.346759,-2.82641
51.479767,-0.082872
53.035292,-0.589521
51.530784,-0.13543
53.614682,-2.207217
51.954648,-0.288706
52.829981,-1.634811
53.798107,-0.399038
51.415363,-0.074166
51.405204,-0.17492
50.927002,-1.398766
52.05285,1.1467
53.795667,-1.665086
51.214318,-0.802544
54.860349,-1.832036
51.603657,-0.415666
52.546412,-0.290026
50.859549,-1.278182
51.713636,-2.537487
52.825717,-1.633808
52.178468,0.122577
51.044327,-3.308229
51.586002,-2.962666
51.605512,0.223861
53.864776,-0.667308
51.363877,1.134028
52.58512,-4.095272
57.159649,-2.117954
51.524206,-0.095364
54.544363,-1.536084
53.51501,-1.127068
51.478551,-3.169373
53.356375,-2.165514
54.494595,-7.686973
53.503181,-2.652239
52.98394,-0.038513
55.870197,-3.183926
53.381951,-2.53679
54.876432,-6.263367
51.886766,-2.110298
51.545327,-0.079815
53.319082,-3.484354
52.790386,-1.991995
55.892705,-4.046238
57.145433,-5.7995
51.320879,-2.205399
52.941593,-1.18015
51.407319,-0.038655
0,0
50.976125,-1.719842
51.788947,-3.21688
54.57826,-0.976847
50.931591,-1.333092
52.251781,1.20961
52.412218,-1.510776
52.620081,-2.13588
51.428548,-1.863651
51.551195,-1.725756
51.79979,1.158558
53.302803,-1.508016
53.443637,-2.158146
53.700249,-2.714311
50.821018,-1.185619
51.572001,0.670278
53.816468,-3.033554
57.676682,-2.962737
50.718559,-1.873877
53.261265,-2.508698
52.436329,0.882086
51.895523,-2.229927
52.37982,-1.25043
53.224065,-0.545233
51.531719,0.105404
51.27203,0.418019
53.616562,-2.159321
50.923825,-1.387837
51.502445,-0.869798
53.336143,-0.954877
52.47813,-1.898659
51.313936,-0.126427
53.792102,-1.726729
51.49595,-0.408383
52.891516,-2.34581
55.909564,-3.149675
51.497821,-3.601598
51.972118,0.768184
53.374084,-2.779861
55.886941,-3.646315
51.833539,1.245283
53.35045,-3.004968
51.391767,-2.361222
54.545228,-7.198538
51.068087,-1.609704
51.455078,0.237125
51.338264,-0.474951
54.770478,-1.321981
52.196671,-2.216951
53.389631,-2.607242
51.608494,0.091018
53.421229,-2.326126
55.609852,-4.475579
51.880559,-2.070702
52.279822,-0.641158
53.571298,-2.879393
53.681834,-1.50231
50.484781,-3.549684
55.917815,-4.085313
51.604465,-0.411552
52.539813,-1.373196
54.759961,-1.313424
53.316636,-1.319099
54.689568,-7.648614
55.859808,-4.254754
52.24527,-0.898245
53.636343,-1.738007
55.978073,-4.05698
53.333225,-2.982563
55.846383,-4.186899
50.366449,-4.5228
55.911034,-3.500302
53.177944,-2.943863
51.237974,-0.587743
51.794821,-2.622422
55.047863,-2.397049
53.508787,-2.308749
53.0156,-1.124221
51.375538,0.489199
51.59386,-0.071604
51.528974,-0.169514
53.376346,-1.525267
51.516445,0.614527
53.477242,-1.494053
50.82571,-1.38489
53.059291,-0.790914
52.059836,1.242923
52.086611,-0.809799
53.699897,-2.804836
52.918616,-1.429181
51.305104,-0.768708
51.095985,-2.469128
53.512551,-2.706942
51.284437,1.094448
53.218558,-2.737435
50.737427,-3.071008
52.613488,-0.286572
52.427533,-1.891091
51.293544,-2.627535
51.317044,-0.741541
51.15656,-0.443483
52.552806,-2.049054
54.90726,-1.484492
52.413401,-1.490518
53.536734,-2.514379
51.426824,-0.738499
51.932673,-0.171502
56.212243,-3.426499
50.811614,-1.146821
55.148459,-4.948455
52.036197,-1.465907
52.77089,-0.371594
51.529253,0.023155
50.236495,-3.77252
51.686989,-1.301818
51.535326,-2.488569
53.442183,-2.275341
52.871409,-0.989627
54.998164,-1.453112
51.481271,-3.189532
51.92391,-1.159305
53.805903,-1.648939
53.410611,-2.840089
53.711422,-1.619954
51.339243,0.734579
50.727428,-3.481591
51.714495,0.477355
51.38212,-2.123353
51.564667,-1.839817
51.465745,-3.193634
50.880329,-2.95008
52.812724,-1.472764
50.814532,-0.361461
52.439063,0.606342
52.408463,-0.716066
51.565921,-0.122089
54.633599,-1.88403
56.002226,-3.71347
51.66939,-1.293208
55.798182,-4.286259
52.277828,-0.777375
51.414209,-1.839067
52.560951,-2.014088
53.519454,-1.629561
51.514692,-0.067383
54.592736,-5.904342
51.21457,-0.801678
51.530784,-0.13543
51.562711,-1.818112
53.578828,-2.080371
55.85783,-3.177225
51.457383,-0.190861
51.534046,-1.724922
50.780252,-1.728674
50.889404,-3.37365
52.375977,-1.24146
53.605329,-3.044804
52.649568,-1.705815
51.549885,-0.18017
53.154588,-1.186926
50.122269,-5.532175
52.388933,-1.73654
51.404724,-0.292814
50.862667,0.257404
51.120186,-0.187919
51.858593,0.947732
50.858171,0.584573
50.994732,-0.802717
53.832514,-1.607434
51.372835,-0.457453
58.346197,-6.512643
51.808926,-0.029595
57.68438,-2.942481
53.51879,-2.345016
57.149163,-2.100468
52.043804,1.17544
52.66721,-1.139689
51.724862,-0.179856
0,0
52.900825,-2.498711
55.854533,-4.177387
50.851067,-0.978019
52.226503,-2.745463
55.462701,-4.633662
51.530518,0.795476
52.403529,-2.449221
51.685564,-0.404896
52.242903,0.404162
50.924949,-1.365883
57.53863,-2.673592
53.872353,-1.706511
50.831438,-0.798933
50.951445,-1.406152
52.275354,-2.154607
50.823483,-0.417031
51.662004,-3.923515
51.515731,-0.101238
51.533753,0.730334
55.117312,-6.670409
51.375388,-0.250607
51.867343,0.882465
50.916354,-1.402123
54.525841,-2.675042
51.457435,0.137324
51.498622,-0.130015
54.575852,-1.244942
51.049015,-1.129471
51.124097,-0.196882
54.455247,-6.333092
56.46011,-2.96023
54.204514,-7.408737
52.252403,-0.873897
51.413344,-3.247544
51.642268,0.812711
57.477202,-4.229871
51.352268,0.510889
50.436753,-3.567309
53.543377,-2.147321
53.398574,-2.266096
53.795714,-1.810064
53.376645,-2.9475
53.194587,-4.419887
53.716434,-1.390333
51.939447,-1.542975
50.871526,-1.27362
53.861145,-1.908051
52.483686,-0.905523
50.382066,-4.887926
52.291874,-1.60148
51.778187,-0.651813
50.364425,-4.104385
52.629481,1.287781
51.372397,-0.244227
55.679884,-4.516909
51.138154,-0.516566
50.47277,-3.512439
51.453697,-2.585361
50.782469,-0.68694
51.834473,-0.906636
53.385798,-2.338499
54.954326,-1.71194
51.411378,-0.302065
55.788971,-4.276994
51.924786,0.979882
53.260667,-2.125134
52.504478,-1.70906
56.058079,-2.721223
56.637497,-2.659255
56.081327,-3.472917
50.908995,-0.534331
53.745511,-1.366227
53.642685,-1.578325
51.400746,-0.381284
52.062912,-0.791334
52.803078,-2.123027
51.378858,-2.355562
55.987261,-4.305555
52.760532,0.144668
51.409588,-0.098837
52.473447,-2.167868
51.339913,1.405827
53.832794,-2.33854
55.791479,-3.9902
53.767062,-1.133013
55.621353,-2.741048
51.479748,-3.176431
51.719789,-1.19623
52.971619,-1.221783
52.302737,0.438838
57.286572,-2.382288
53.668039,-1.974036
54.667455,-5.658108
51.58445,-0.335056
51.26283,-1.104199
51.865258,-2.244135
51.543774,0.688197
51.761501,-1.185096
53.566245,-2.883244
51.430516,-0.116771
51.496429,-0.137437
51.321814,-0.729398
51.547943,-0.298183
50.95207,-4.14596
55.174808,-6.702539
52.011544,0.259388
51.526821,-3.195101
51.06734,1.083535
51.240569,-0.536147
51.496403,-0.008339
53.920298,-3.015988
53.481155,-1.189422
54.980821,-1.407037
56.398906,-5.477589
52.264711,0.111191
51.513652,-2.500572
51.521956,-0.14862
53.38155,-1.463527
51.622379,-3.983757
53.992769,-1.007155
53.520997,-2.293001
52.499632,-1.896635
51.56857,0.124842
53.457205,-2.236145
51.626086,-0.737777
51.550965,-0.058446
54.117614,-3.189422
52.326159,-0.234418
51.539487,0.697102
51.320096,-2.97529
51.296134,-0.333673
51.509705,-0.408762
53.397402,-2.57732
51.243897,0.604138
51.571103,0.460039
54.186443,-1.181975
53.520102,-2.644837
51.593593,-0.019365
52.922481,-1.496733
52.662975,-1.236782
53.008117,-2.178499
54.558088,-1.347404
53.108767,-1.238056
54.006788,-2.226376
53.407489,-2.990517
53.782863,-2.710797
56.180541,-3.965535
51.023435,-0.33989
54.549854,-1.540691
51.62444,0.416862
50.799491,0.000881
55.82269,-4.178433
50.72747,-1.812931
53.508873,-2.449039
51.36016,-0.153111
53.533561,-1.448634
51.45843,-2.574179
55.868634,-4.241903
53.44962,-2.619903
52.35747,-1.566488
51.51648,-0.122077
56.123049,-3.310913
52.474698,-1.787566
51.463202,0.134729
53.832714,-0.77977
50.953357,-2.750245
51.568142,-0.417897
52.72576,-1.375021
54.600617,-5.800108
51.237695,0.563657
52.275698,-0.826727
52.300275,-0.463533
51.802656,-3.905072
52.631849,-1.151678
51.88455,-0.442266
55.875748,-4.281737
53.616562,-2.159321
51.770735,-3.245666
51.354774,-1.142819
51.505865,-0.510126
53.700203,-1.642503
57.149521,-2.112236
52.737867,-1.563288
57.234363,-2.357794
54.53563,-1.261556
53.541494,-2.099826
50.86632,-2.568677
57.505728,-1.786428
54.272081,-0.406553
54.030268,-1.041667
51.564333,-1.730624
51.254881,0.198672
51.784243,-1.259858
51.495689,-3.252111
51.560568,0.482859
53.205679,-0.990109
51.709237,-0.372568
51.622259,-3.034215
51.381127,-0.090018
52.614724,-1.173396
53.047997,-2.996245
51.476034,0.066996
51.40855,0.019634
51.525825,0.056447
51.415267,-2.608552
52.739631,-1.351553
53.516025,-2.168203
52.232933,-0.912696
54.992211,-1.681899
51.359391,-2.728496
55.452165,-4.614438
53.192746,-2.92259
53.83759,-1.536131
50.949147,-1.406865
54.544826,-1.549141
52.443064,-1.903388
52.190066,0.137338
51.543038,-2.576227
55.859988,-4.255228
53.22212,-0.47806
53.419058,-3.048234
53.52764,-2.710422
53.487953,-2.949015
55.955165,-3.191356
50.435473,-3.568139
53.310516,-1.131286
50.211858,-5.296401
54.605829,-5.539365
51.457733,-2.617536
51.517133,-0.134244
51.147146,1.225257
50.71414,-2.005599
53.070728,-0.801531
52.925932,-1.469497
51.141771,-0.50966
52.05659,1.240178
50.864701,-1.279396
52.519403,-2.055466
51.737213,0.475991
51.829978,1.246246
53.436891,-2.213093
53.471688,-1.500823
51.345862,-0.644578
52.953681,-1.961125
50.768752,0.2874
54.932438,-1.61205
51.495137,0.075006
55.760661,-4.159016
52.013345,-0.263444
50.391855,-4.050166
53.334922,-2.984975
55.816356,-4.231456
51.685115,-0.03146
50.983553,-0.397706
53.162683,-2.231369
53.863291,-1.691506
51.604495,-0.41376
51.512043,-0.143891
54.597849,-1.06771
55.956088,-3.211805
56.675157,-3.237395
51.51994,-0.632181
51.586332,-2.987086
53.784234,-1.512786
50.818732,-0.434142
50.3725,-4.730702
53.404919,-1.329738
55.893975,-4.079875
53.356375,-2.165514
51.69846,0.239125
53.561788,-2.216499
51.550574,-0.562032
51.45843,-2.574179
50.907826,-1.302668
55.267966,-1.852041
51.114,-0.147013
54.985684,-1.540294
51.232101,-2.463952
51.666545,-0.391002
52.68183,-1.888826
52.218171,0.139522
52.030558,-0.689979
52.193175,-4.311428
58.595738,-3.522818
55.921688,-3.286599
51.003909,-0.938079
55.484852,-4.617221
52.250497,-0.256776
51.49263,-0.222945
51.436183,0.762412
51.611348,-0.061099
55.968569,-3.242493
53.008117,-2.178499
51.533804,-3.682795
51.270185,-2.507455
51.469175,-3.154564
50.104807,-5.551606
51.53905,-0.103385
53.566199,-2.442384
51.827861,-2.274173
53.326131,-1.517356
52.959917,-1.222127
51.006442,-2.273531
51.411666,-0.266464
52.060485,-2.696268
50.912302,-0.147609
51.660953,-3.030759
51.631019,-0.75599
55.16612,-1.586428
51.418434,-3.278401
53.120045,-2.175183
52.713727,-2.429443
52.191287,-2.220904
52.859944,-3.059706
51.535352,-0.247379
52.4692,-1.895293
51.46623,0.010748
52.679314,-1.842226
53.149063,-2.361752
54.003143,-1.538388
50.739636,-1.880113
53.891618,-2.915245
53.444764,-2.321112
51.50804,-0.275173
51.657646,-3.840328
52.77497,-3.150573
52.977198,0.003974
51.528204,-0.332596
55.948015,-4.591614
50.832195,-0.23329
51.913746,-2.582021
51.609278,-0.264349
51.604762,-0.189197
51.666141,-3.309554
51.597461,-0.069646
52.663261,0.530081
51.595723,-2.577411
53.548244,-2.423859
51.083295,-1.698875
51.335805,-0.477373
51.284284,-0.079121
51.585237,-0.329686
50.943467,-2.644543
51.509849,-2.571338
51.131417,-2.741352
53.757637,-3.042014
51.067526,-0.321586
55.033043,-7.267555
51.397317,-0.754993
58.586777,-3.522463
51.509443,-3.174314
51.521821,-0.15602
55.799758,-4.266678
51.517716,0.206738
53.592627,-2.310206
52.196129,0.109739
51.585237,-0.329686
53.802651,-1.755847
54.911089,-2.952214
52.440441,-1.917575
55.936569,-3.208426
52.167861,-1.626289
54.059975,-1.559996
53.224065,-0.545233
51.309752,-0.561882
51.989824,-0.425333
53.486876,-2.873274
54.579592,-5.91685
52.063574,1.230951
52.377494,-2.07984
52.769606,-1.232794
55.90841,-3.215564
52.616341,-2.038521
51.195328,0.211995
53.748574,-1.743479
54.716407,-1.502363
54.034627,-1.03949
51.396021,-0.271483
51.482223,0.028778
53.140286,-4.248164
50.380429,-4.141173
57.544253,-2.050754
55.335318,-3.446747
53.802205,-1.755861
55.657451,-4.419919
53.055402,-1.404325
52.506134,-2.061687
51.405095,-0.346293
50.721921,-1.96024
52.281551,0.138762
54.99095,-7.290397
54.466273,-1.643601
53.262286,-2.124314
50.235499,-3.77648
50.72928,-1.946136
51.442359,-2.522885
52.221854,1.341829
51.530849,-0.900004
50.431535,-3.709138
53.927579,-2.774856
51.146561,0.875617
52.06197,-1.328093
53.676832,-2.813345
54.974085,-1.432179
51.928473,-1.723158
53.480941,-3.036636
51.46324,-0.139336
52.08873,0.156387
50.877333,-3.079506
56.450236,-2.882757
55.601197,-4.506103
51.538425,-0.103278
51.237313,-0.551263
54.84521,-4.015339
51.776783,-4.060256
53.934098,-0.781856
52.242748,0.404286
51.644204,0.121063
51.589985,-2.981169
53.472755,-2.258137
54.977667,-1.496889
51.562649,-0.256804
54.749474,-1.623401
51.468016,-0.368826
51.481268,-0.025878
51.336215,1.308664
52.413682,-1.775236
53.460954,-2.63323
53.758631,-2.354096
51.439273,-2.005907
54.559741,-5.910472
53.350684,-3.129274
52.640845,-2.444615
51.7484,-0.469885
50.740036,-2.745697
51.92312,-0.42841
54.444173,-3.489034
50.413932,-4.898945
52.675906,-2.365549
51.924575,-1.056014
51.524565,-0.112042
57.165351,-2.160201
51.494044,-0.11594
51.530784,-0.13543
53.860055,-1.894704
53.489633,-2.214292
52.710692,-2.452548
53.691083,-1.579765
53.57121,-0.126051
51.546773,-0.370894
52.409244,-1.874619
57.511404,-2.191043
50.802744,-0.692013
54.560026,-1.319121
52.571541,-1.343795
50.284126,-3.77676
53.592422,-2.527852
53.512635,-2.359761
55.878094,-3.078526
51.738479,-0.352783
50.757547,-1.543858
52.683807,-1.935891
52.964103,-2.06898
51.513921,-0.321631
52.990926,-3.466445
51.385922,-0.279409
52.491504,-2.154099
51.408221,-2.866324
51.064497,-1.314188
53.377659,-2.963562
52.576128,-1.878129
52.204875,0.119944
51.273567,-2.850653
53.3673,-2.187032
51.616324,-0.06509
50.735024,-1.754874
55.955934,-4.808439
51.578341,0.605117
56.001996,-3.784777
51.809379,-0.811203
54.540592,-1.578941
52.88581,-1.27214
52.110389,-2.0825
51.500495,-0.276985
52.548417,-1.839295
51.572469,0.820103
51.085318,0.127177
53.632044,-1.165453
51.492366,-0.238815
51.320999,-0.558775
52.582072,-1.138065
52.909868,-1.889999
53.506477,-2.233842
51.588001,-2.76018
52.47337,-1.930292
51.234873,-0.734029
53.765297,-0.350675
51.17435,-0.179487
53.434039,-2.224202
56.060761,-3.60457
53.837447,-1.794573
52.069213,-1.356462
54.975158,-1.586939
50.726182,-1.898055
52.47291,-1.812651
51.337483,-0.119351
54.483191,-1.560793
51.613393,-0.705922
51.806585,-4.742031
52.237558,-2.541702
52.134916,-0.284671
51.546772,-0.370915
53.639908,-2.974203
53.570987,-2.886197
50.395377,-4.934329
50.458054,-4.462613
55.876254,-4.189618
52.563648,-1.682978
55.76995,-4.032259
52.635377,-1.838645
53.025119,-1.188509
53.411753,-2.165504
51.840821,-2.793912
51.376045,-2.851
55.191156,-1.509188
51.489343,0.018014
53.872562,-2.998769
55.918966,-4.081054
51.398014,-0.353046
51.287074,-2.822172
54.432383,-1.554692
53.074613,-0.814305
53.422697,-2.797349
51.530784,-0.13543
51.275777,0.168512
52.893242,-1.489149
55.849791,-4.556422
52.341423,-0.201426
